"Joonto","Mountain View, CA","https://www.secondmarket.com/company/joonto","","Jan 2010","$575K"
"nxtControl","Leobersdorf, Austria","https://www.secondmarket.com/company/nxtcontrol","http://www.nxtcontrol.com","Oct 2009","$2.98M"
"BMEYE","Meibergdreef 9, Amsterdam, Netherlands","https://www.secondmarket.com/company/bmeye","http://www.bmeye.com/","Jan 2010","$8.6M"
"ALung Technologies","Pittsburgh, PA","https://www.secondmarket.com/company/alung-technologies","http://www.alung.com/","Oct 2010","$14M"
"TransEnterix","Durham, NC","https://www.secondmarket.com/company/transenterix","http://www.transenterix.com/","Dec 2011","$15M"
"Crescendo Biologics","Cambridge, United Kingdom","https://www.secondmarket.com/company/crescendo-biologics","http://www.crescendobiologics.com","Jan 2010","$7.3M"
"Ocarina Technologies","San Jose, CA","https://www.secondmarket.com/company/ocarina-technologies","http://www.ocarinatech.com/","Nov 2009","$3M"
"Phylogy","Santa Clara, CA","https://www.secondmarket.com/company/phylogy","http://www.phylogy.com/","Nov 2009","$3M"
"Xceleron","Heslington, York, United Kingdom","https://www.secondmarket.com/company/xceleron","http://www.xceleron.com","Jan 2010","Unknown"
"Thinking Phone Networks","Cambridge, MA","https://www.secondmarket.com/company/thinking-phone-networks","http://www.thinkingphones.com/","Jan 2010","$1.17M"
"MunchAway","Greenwood Village, CO","https://www.secondmarket.com/company/munchaway","http://munchaway.com/","Jan 2010","$600K"
"Bluesocket","Burlington, MA","https://www.secondmarket.com/company/bluesocket","http://www.bluesocket.com/","Jan 2010","$8.03M"
"Sociocast","New York, NY","https://www.secondmarket.com/company/sociocast-networks","http://www.sociocast.com/","Dec 2011","$1.5M"
"Accelerated IO","Tulsa, OK","https://www.secondmarket.com/company/accelerated-io","http://www.accelerated-io.com/","Nov 2009","$3M"
"Monumental Games","Nottingham, United Kingdom","https://www.secondmarket.com/company/monumental-games","http://www.monumentalgames.com/","Dec 2009","$3.25M"
"Fifth Generation Technologies India Private","Chennai, India","https://www.secondmarket.com/company/fifth-generation-technologies-india-private","http://www.fifthgentech.com/","Nov 2009","$3.31M"
"Courtanet","Paris, France","https://www.secondmarket.com/company/courtanet","http://www.courtanet.fr/","Dec 2009","$3.78M"
"Gextech Holdings","United Kingdom","https://www.secondmarket.com/company/gextech-holdings","","Oct 2009","$4.12M"
"Equiphon","Austin, TX","https://www.secondmarket.com/company/equiphon","http://www.equiphon.com/","Nov 2009","$1.2M"
"Space Star Technology","Beijing, China","https://www.secondmarket.com/company/space-star-technology","http://www.spacestar.com.cn/en/","Oct 2009","$4.25M"
"UMass Lowell","Lowell, MA","https://www.secondmarket.com/company/umass-lowell","http://www.uml.edu/","Jan 2010","Unknown"
"IEC Technology Co","Bangkok, Thailand","https://www.secondmarket.com/company/iec-technology-co","http://www.iectechnology.co.th/","Nov 2009","$4.51M"
"Marval Biosciences","San Diego, CA","https://www.secondmarket.com/company/marval-biosciences","http://www.marvalbiosciences.com/","Jan 2010","$2.5M"
"FloDesign Wind Turbine","Wilbraham, MA","https://www.secondmarket.com/company/flodesign-wind-turbine","http://www.fdwt.com","Jan 2010","$34M"
"ProChon Biotech","Woburn, MA","https://www.secondmarket.com/company/prochon-biotech","http://www.prochon.com/","Jan 2010","$3.95M"
"ecobee","Toronto, ON, Canada","https://www.secondmarket.com/company/ecobee","http://www.ecobee.com","Jan 2010","$6.73M"
"Virobay","Menlo Park, CA","https://www.secondmarket.com/company/virobay","http://www.virobayinc.com/","Jun 2010","$10M"
"FlatFrog Laboratories","Lund, Sweden","https://www.secondmarket.com/company/flatfrog-laboratories","http://www.flatfrog.com","Jan 2010","$18M"
"Ocelus","Newport, United Kingdom","https://www.secondmarket.com/company/ocelus","http://www.ocelus.net/","Jan 2010","GBP 500K"
"Amedrix","Esslingen, Germany","https://www.secondmarket.com/company/amedrix","http://www.amedrix.de/","Jan 2010","EUR 700K"
"Rixty","San Francisco, CA","https://www.secondmarket.com/company/rixty","https://www.rixty.com/","Jan 2010","$1.24M"
"Twigmore","New York, NY","https://www.secondmarket.com/company/twigmore","http://twigmore.com","Oct 2011","$150K"
"Connotate","New Brunswick, NJ","https://www.secondmarket.com/company/connotate","http://www.connotate.com","Jun 2010","$5.25M"
"Profitect","Waltham, MA","https://www.secondmarket.com/company/profitect","http://www.profitect.com/","Oct 2009","$5.5M"
"PureEnergy Solutions","Boulder, CO","https://www.secondmarket.com/company/pureenergy-solutions","http://www.shoppureenergy.com/","Nov 2009","$6M"
"Reality Mobile","Herndon, VA","https://www.secondmarket.com/company/reality-mobile","http://www.realitymobile.com/","Oct 2009","$6.5M"
"Nexamp","North Andover, MA","https://www.secondmarket.com/company/nexamp","http://www.nexamp.com/","Jan 2010","$6.5M"
"Qustodian","United Kingdom","https://www.secondmarket.com/company/qustodian","http://www.qustodian.com","Aug 2010","EUR 1M"
"Emotify","Canada","https://www.secondmarket.com/company/emotify","http://www.emotify.com","2009","CAD 70K"
"BioCeramic Therapeutics","Prince Consort Road, London, United Kingdom","https://www.secondmarket.com/company/bioceramic-therapeutics","http://www.bioceramictherapeutics.com/","Jan 2010","$1.9M"
"Tarsa Therapeutics","Boonton, NJ","https://www.secondmarket.com/company/tarsa-therapeutics","http://www.tarsatherapeutics.com/","Jul 2011","$24M"
"Keraderm","Blacksburg, VA","https://www.secondmarket.com/company/keraderm","http://www.keraderm.com/","Jan 2010","$2.5M"
"Centice","Morrisville, NC","https://www.secondmarket.com/company/centice","http://www.centice.com","Jan 2010","$6.1M"
"DNP Green Technology","Princeton, NJ","https://www.secondmarket.com/company/dnp-green-technology","http://www.dnpgreen.com/","Jan 2010","$12M"
"TakWak","Munich, Germany","https://www.secondmarket.com/company/takwak","","Jan 2010","EUR 2.5M"
"Prestolite Electric Beijing","District Beijing, China","https://www.secondmarket.com/company/prestolite-electric-beijing","http://www.prestolite-bj.com","Jan 2010","$33M"
"SCM-GL","","https://www.secondmarket.com/company/scm-gl","http://www.snowtracker.com","Jan 2010","$135K"
"Sensdata","Brunel Way, Rotherham, United Kingdom","https://www.secondmarket.com/company/sensdata","http://www.sensdata.com/","Jan 2010","GBP 80K"
"Sampling Technologies","Halifax, Nova Scotia, Canada","https://www.secondmarket.com/company/sampling-technologies","http://www.samplingtechnologies.com","Jan 2010","$2M"
"mytheresa.com","Munich, Germany","https://www.secondmarket.com/company/mytheresacom","http://www.mytheresa.com","Jan 2010","Unknown"
"GlobeImmune","Louisville, CO","https://www.secondmarket.com/company/globeimmune","http://www.globeimmune.com/","Jan 2010","$17M"
"UK Drainage Network","Solihull, West Midlands, United Kingdom","https://www.secondmarket.com/company/uk-drainage-network","http://www.ukdrainagenetwork.co.uk/","Jan 2010","Unknown"
"Everyone Counts","San Diego, CA","https://www.secondmarket.com/company/everyone-counts","http://www.everyonecounts.com/","Nov 2009","$8M"
"Knotice","Akron, OH","https://www.secondmarket.com/company/knotice","http://www.knotice.com","Feb 2006","$500K"
"Jet Set Games","Las Vegas, NV","https://www.secondmarket.com/company/jet-set-games","http://jetsetgames.net/","Oct 2009","$9M"
"EmSense","San Francisco, CA","https://www.secondmarket.com/company/emsense","http://www.emsense.com/","Dec 2010","$4M"
"C2 Microsystems","San Jose, CA","https://www.secondmarket.com/company/c2-microsystems","http://www.c2micro.com/","Oct 2009","$10M"
"Supercircuits","Austin, TX","https://www.secondmarket.com/company/supercircuits","http://www.supercircuits.com/","Oct 2009","$10M"
"RT Brokerage Services","Seattle, WA","https://www.secondmarket.com/company/rt-brokerage-services","http://www.rtbrokerage.com","2006","Unknown"
"Metaconomy","Kongens Lyngby, CA","https://www.secondmarket.com/company/metaconomy","http://www.metaconomy.com","Dec 2009","$100K"
"A la Mobile","San Ramon, KS","https://www.secondmarket.com/company/a-la-mobile","http://www.a-la-mobile.com","Mar 2007","$4.05M"
"OnCorp Direct","Toronto, Ontario, Canada","https://www.secondmarket.com/company/oncorp-direct","http://www.oncorp.com","Mar 2008","$6.84M"
"Do IT developers","","https://www.secondmarket.com/company/do-it-developers","http://www.doitdevelopers.com","Sep 2009","$20K"
"Guvera","Australia","https://www.secondmarket.com/company/guvera","https://www.guvera.com","Jan 2010","$20M"
"Foxteq Holdings","George Town, Cayman Islands","https://www.secondmarket.com/company/foxteq-holdings","","Oct 2009","$11M"
"Wistron Optronics (Kunshan) Co","Kunshan City, China","https://www.secondmarket.com/company/wistron-optronics-kunshan-co","","Oct 2009","$12M"
"Tencho Technology","GuangDong, China","https://www.secondmarket.com/company/tencho-technology","http://www.tenchotech.com","Oct 2009","$14M"
"Financial Information Network & Operations Pvt","Mumbai, India","https://www.secondmarket.com/company/financial-information-network--operations-pvt","http://www.fino.co.in/","Dec 2009","$15M"
"Nanochip","Fremont, CA","https://www.secondmarket.com/company/nanochip","","Jan 2008","$14M"
"Mingleplay","Murfreesboro, TN","https://www.secondmarket.com/company/mingleplay","http://www.Mingleplay.com","Jan 2010","$300K"
"Universal Ad","Bnei Brak, Israel","https://www.secondmarket.com/company/universal-ad","http://www.universal-ad.com/","Mar 2008","$8.5M"
"C2Call","Werl, Germany","https://www.secondmarket.com/company/c2call","http://www.friendcaller.com","Aug 2010","$2M"
"Gryphon Networks","Norwood, MA","https://www.secondmarket.com/company/gryphon-networks","http://www.gryphonnetworks.com/","Jan 2010","$7M"
"Novita Therapeutics","Lenexa, KS","https://www.secondmarket.com/company/novita-therapeutics","http://www.novitatherapeutics.com","Jan 2010","Unknown"
"SWITCH Materials","Burnaby, BC, Canada","https://www.secondmarket.com/company/switch-materials","http://www.switchmaterials.com/","Jan 2010","$7.5M"
"Raumfeld","Berlin, Germany","https://www.secondmarket.com/company/raumfeld","http://raumfeld.com/en/home/","Jan 2010","Unknown"
"MightyMeeting","Setauket, NY","https://www.secondmarket.com/company/mightymeeting","http://mightymeeting.com/web/","May 2010","$300K"
"Hello! Messenger","Charleston, SC","https://www.secondmarket.com/company/hello-messenger","http://hellomessenger.com/","Mar 2010","Unknown"
"United LED Corporation","Shandong, China","https://www.secondmarket.com/company/united-led-corporation","","Dec 2009","$16M"
"CE2 Carbon Capital","","https://www.secondmarket.com/company/ce2-carbon-capital","http://www.CE2capital.com","Jan 2010","$10M"
"InfraReDx","Burlington, MA","https://www.secondmarket.com/company/infraredx","http://www.infraredx.com/","Dec 2011","$10M"
"The Foundry","Menlo Park, CA","https://www.secondmarket.com/company/the-foundry","http://www.the-foundry.com","Jan 2010","$3M"
"NetWitness","Herndon, VA","https://www.secondmarket.com/company/netwitness","http://www.netwitness.com/","Jan 2010","Unknown"
"Nodality","South San Francisco, CA","https://www.secondmarket.com/company/nodality","http://www.nodalityinc.com/","Mar 2010","$2M"
"ITI Tech","Homewood, IL","https://www.secondmarket.com/company/iti-tech","http://www.illiti.com","Apr 2001","$100K"
"AerSale Holdings","","https://www.secondmarket.com/company/aersale-holdings","http://www.aersale.com/","Jan 2010","$250M"
"e994","Singapore, Singapore","https://www.secondmarket.com/company/e994","http://www.e994.com","Jan 2009","$44K"
"Who Works Around You","Singapore, Singapore","https://www.secondmarket.com/company/who-works-around-you","http://www.whoworksaroundyou.com","2006","$50K"
"LocAsian","Singapore, Singapore","https://www.secondmarket.com/company/locasian","http://www.locasian.net","2007","$50K"
"Presto Engineering","San Jose, CA","https://www.secondmarket.com/company/presto-engineering","http://www.presto-eng.com/","Jan 2011","$6M"
"EBS Technologies","Kleinmachnow, Germany","https://www.secondmarket.com/company/ebs-technologies","","Jan 2010","EUR 3M"
"Impact Radius","Santa Barbara, CA","https://www.secondmarket.com/company/impact-radius","http://www.impactradius.com","Jan 2010","$6M"
"Mappyfriends","Buenos Aires, Argentina","https://www.secondmarket.com/company/mappyfriends","http://www.mappyfriends.com","Jul 2009","$100K"
"iCix International","San Mateo, CA","https://www.secondmarket.com/company/icix-international","http://www.icix.com","Oct 2010","$6M"
"SpiderCloud Wireless","Santa Clara, CA","https://www.secondmarket.com/company/spidercloud-wireless","http://www.spidercloud.com/","Feb 2010","$25M"
"Accedian Networks","Saint-Laurent, QC, Canada","https://www.secondmarket.com/company/accedian-networks","http://www.accedian.com/","Aug 2010","$19M"
"Storm Exchange","New York, NY","https://www.secondmarket.com/company/storm-exchange","http://www.stormexchange.com/","Mar 2008","$7.2M"
"Fuhuajie Industrial (SHENZHEN)","China","https://www.secondmarket.com/company/fuhuajie-industrial-shenzhen","","Nov 2009","$80M"
"Wistron InfoComm (Zhongshan) Corporation","Zhongshan City, China","https://www.secondmarket.com/company/wistron-infocomm-zhongshan-corporation","","Dec 2009","$120M"
"Synchrony","Salem, VA","https://www.secondmarket.com/company/synchrony","http://www.synchrony.com/","Jan 2010","$10M"
"NJVC","Vienna, VA","https://www.secondmarket.com/company/njvc","http://www.njvc.com","Jan 2010","$430K"
"MPOWER Mobile","Austin, TX","https://www.secondmarket.com/company/mpower-mobile","http://www.mpowermobile.com/","Oct 2009","$5M"
"Copanion","Andover, MA","https://www.secondmarket.com/company/copanion","http://www.copanion.com/","Oct 2009","$10M"
"Datalogix","Westminster, CO","https://www.secondmarket.com/company/datalogix","http://datalogix.com/","Oct 2009","$15M"
"Lumidigm","Albuquerque, NM","https://www.secondmarket.com/company/lumidigm","http://www.lumidigm.com/","Apr 2010","$2.1M"
"Jordan Training Technology Group","Amman, Jordan","https://www.secondmarket.com/company/jordan-training-technology-group","http://www.rubicon.com.jo/","Oct 2009","Unknown"
"Nevigo","Bochum, Germany","https://www.secondmarket.com/company/nevigo","http://www.nevigo.com/","Oct 2009","Unknown"
"OneLogin, Inc","Santa Monica, CA","https://www.secondmarket.com/company/onelogin","http://onelogin.com","Aug 2010","Unknown"
"Mobilinga","Bremen, Germany","https://www.secondmarket.com/company/mobilinga","http://www.mobilinga.com/","Oct 2009","Unknown"
"Doculogy","","https://www.secondmarket.com/company/doculogy","http://www.doculogy.com/","Oct 2009","Unknown"
"Nipendo","Netanya, Israel","https://www.secondmarket.com/company/nipendo","http://www.nipendo.com/","Oct 2009","Unknown"
"VSee Lab, Inc","San Jose, CA","https://www.secondmarket.com/company/vsee-lab","http://vsee.com/","Oct 2009","Unknown"
"Serverside Group","London, United Kingdom","https://www.secondmarket.com/company/serverside-group","http://www.ssgl.com/","Nov 2009","Unknown"
"Groundswell Technologies","Santa Barbara, CA","https://www.secondmarket.com/company/groundswell-technologies","http://www.groundswelltech.com/","Nov 2009","Unknown"
"LocaMap","Essen, Germany","https://www.secondmarket.com/company/locamap","http://locamap.de","Nov 2009","Unknown"
"Neuralieve","Sunnyvale, CA","https://www.secondmarket.com/company/neuralieve","http://www.neuralieve.com/","Jan 2010","$3.9M"
"PathGroup","Brentwood, TN","https://www.secondmarket.com/company/pathgroup","http://www.pathgroup.com/","Jan 2010","$19M"
"Spectrawatt","Hillsboro, OR","https://www.secondmarket.com/company/spectrawatt","http://www.spectrawatt.com/","Jan 2010","$41M"
"Industrias Lebario","IZURZA, Spain","https://www.secondmarket.com/company/industrias-lebario","http://www.lebario.com","Jan 2010","EUR 1.2M"
"Trac Emc & Safety","Malvern, Worcestershire, United Kingdom","https://www.secondmarket.com/company/trac-emc--safety","http://www.tracglobal.com","Jan 2010","GBP 140K"
"Molecular Biometrics","Norwood, MA","https://www.secondmarket.com/company/molecular-biometrics","http://www.molecularbiometrics.com/","Jan 2010","$12M"
"BioLeap","New Hope, PA","https://www.secondmarket.com/company/bioleap","http://www.bioleap.com","Jan 2010","$5M"
"SEDLine","","https://www.secondmarket.com/company/sedline","","Jan 2010","$3.5M"
"IncentOne","Lyndhurst, NJ","https://www.secondmarket.com/company/incentone","http://www.incentone.com/","Jan 2010","Unknown"
"Micromax Informatics","Gurgaon, Haryana, India","https://www.secondmarket.com/company/micromax-informatics","http://www.micromaxinfo.com/","Sep 2010","$43M"
"Flexiant","Livingston, United Kingdom","https://www.secondmarket.com/company/flexiant","http://www.flexiant.com","Sep 2010","GBP 1M"
"Easy Voyage","","https://www.secondmarket.com/company/easy-voyage","http://www.easyvoyage.com/","Oct 2009","EUR 21M"
"Spartoo","France","https://www.secondmarket.com/company/spartoo","http://www.spartoo.com","Jan 2010","EUR 12M"
"Ma-papeterie","France","https://www.secondmarket.com/company/ma-papeterie","","Oct 2009","$1.49M"
"Enrich Social Productions","London, United Kingdom","https://www.secondmarket.com/company/enrich-social-productions","","Oct 2009","$3.47M"
"Precyse Solutions","Wayne, PA","https://www.secondmarket.com/company/precyse-solutions","http://www.precysesolutions.com/","Aug 2010","$11M"
"Helix Therapeutics","New Haven, CT","https://www.secondmarket.com/company/helix-therapeutics","http://helixtherapeutics.com/","Nov 2010","$2.5M"
"Devex","Belo Horizonte, Brazil","https://www.secondmarket.com/company/devex","http://www.devex.net","Nov 2009","Unknown"
"Provision Interactive Technologies","Chatsworth, CA","https://www.secondmarket.com/company/provision-interactive-technologies","http://www.provision.tv/","Dec 2009","Unknown"
"Lucid Design Group","Oakland, CA","https://www.secondmarket.com/company/lucid-design-group","http://www.luciddesigngroup.com/","Jan 2010","$1.5M"
"Nuvosun","Palo Alto, CA","https://www.secondmarket.com/company/nuvosun","http://nuvosun.com","Jan 2010","$5.86M"
"University of Maine","Uranus, ME","https://www.secondmarket.com/company/university-of-maine","http://www.umaine.edu/","Sep 2011","$3M"
"ImpactRx","Mount Laurel, NJ","https://www.secondmarket.com/company/impactrx","http://www.impactrx.com/","Jan 2010","$1.2M"
"Torqeedo","Starnberg, Germany","https://www.secondmarket.com/company/torqeedo","http://www.torqeedo.com","Jan 2010","EUR 4.7M"
"TVA Medical","Austin, TX","https://www.secondmarket.com/company/tva-medical","","Jan 2010","$2.6M"
"FABPulous","Maastricht, Netherlands","https://www.secondmarket.com/company/fabpulous","http://www.fabpulous.com","Jan 2010","Unknown"
"eCircle","MÃ¼nchen, Germany","https://www.secondmarket.com/company/ecircle","http://www.ecircle.com","Jan 2010","EUR 60M"
"DieDe Die Development","Derio Â· Bizkaia, Spain","https://www.secondmarket.com/company/diede-die-development","http://www.diede.es","Jan 2010","$600K"
"Origin Healthcare Solutions","Windsor, CT","https://www.secondmarket.com/company/origin-healthcare-solutions","http://www.originhs.com/","Jan 2010","Unknown"
"Grono.net","","https://www.secondmarket.com/company/grononet","http://grono.net/","Sep 2007","$2.56M"
"StandardNine","San Francisco, CA","https://www.secondmarket.com/company/standardnine","http://www.standardnine.com/index.html","2009","Unknown"
"Yebol","Beijing, China","https://www.secondmarket.com/company/yebol","http://www.yebol.com","Jan 2008","$600K"
"Winshuttle","Bothell, WA","https://www.secondmarket.com/company/winshuttle","http://www.winshuttle.com","Sep 2010","$12M"
"Cyvenio Biosystems","Westlake VIllage, CA","https://www.secondmarket.com/company/cyvenio-biosystems","http://www.cynvenio.com/","Jan 2010","$1.97M"
"Infinetics","Boston, MA","https://www.secondmarket.com/company/infinetics","http://www.infinetics.com/","Dec 2011","$1M"
"Tangerine Power","Seattle, WA","https://www.secondmarket.com/company/tangerine-power","http://www.tangerinepower.com","Jan 2010","$50K"
"SBA Materials","Albuquerque, NM","https://www.secondmarket.com/company/sba-materials","http://www.sbamaterials.com/","Jan 2010","$5.2M"
"Traxian","San Francisco, CA","https://www.secondmarket.com/company/traxian","http://www.traxian.com/","Jan 2010","$185K"
"RIISnet","Fairhope, AL","https://www.secondmarket.com/company/riisnet","http://www.riisnet.com/","Jan 2010","$150K"
"Epitiro","Cardiff, United Kingdom","https://www.secondmarket.com/company/epitiro","http://www.epitiro.com","Jun 2008","$2M"
"Mistral Solutions","","https://www.secondmarket.com/company/mistral-solutions","http://www.mistralsolutions.com","Feb 2008","$6.5M"
"AcadiaSoft","Pembroke, MA","https://www.secondmarket.com/company/acadiasoft","http://www.acadiasoft.com/","Jan 2010","$4M"
"Free Flow Power","Gloucester, MA","https://www.secondmarket.com/company/free-flow-power","http://www.free-flow-power.com/","Jan 2010","$5.65M"
"eHealth Global Technologies","Rochester, NY","https://www.secondmarket.com/company/ehealth-global-technologies","http://www.ehgt.com/","Mar 2010","$2.5M"
"iOculi","Seattle, WA","https://www.secondmarket.com/company/ioculi","","Jan 2010","$30K"
"Virtify","Cambridge, MA","https://www.secondmarket.com/company/virtify","http://www.virtify.com/","Jun 2011","$5.5M"
"OneMedNet","Honolulu, HI","https://www.secondmarket.com/company/onemednet","http://onemednet.com/","Jan 2010","$725K"
"Dynadec","Providence, RI","https://www.secondmarket.com/company/dynadec","http://dynadec.com","Jan 2010","$2M"
"Macoscope","Warsaw, Poland","https://www.secondmarket.com/company/macoscope","http://macoscope.net/","Sep 2009","Unknown"
"Discera","San Jose, CA","https://www.secondmarket.com/company/discera","http://www.discera.com/","Jan 2010","$11M"
"EnergyUSA Propane","Taunton, MA","https://www.secondmarket.com/company/energyusa-propane","http://www.energyusapropane.com","Feb 2008","$160K"
"BlockChalk","San Francisco, CA","https://www.secondmarket.com/company/blockchalk","http://blockchalk.com/","May 2010","$1M"
"Sweepery","San Francisco, CA","https://www.secondmarket.com/company/sweepery","http://sweepery.com","Dec 2009","$250K"
"Advanced-Tec Materials","West Hazleton, PA","https://www.secondmarket.com/company/advanced-tec-materials","http://www.advancedtecmaterials.com","Mar 2008","$335K"
"Silatronix","Madison, WI","https://www.secondmarket.com/company/silatronix","http://www.silatronix.com","May 2008","$500K"
"QuantaSol","Surrey, United Kingdom","https://www.secondmarket.com/company/quantasol","http://www.quantasol.com","Jun 2009","GBP 1.18M"
"Salient Surgical Technologies","Portsmouth, NH","https://www.secondmarket.com/company/salient-surgical-technologies","http://www.salientsurgical.com/","Jan 2010","$15M"
"Nottingham Technology","Beijing, China","https://www.secondmarket.com/company/nottingham-technology","http://www.nthm-tech.com","Jan 2008","$1M"
"Predictive Biosciences","Lexington, MA","https://www.secondmarket.com/company/predictive-biosciences","http://www.predictivebiosci.com/","Jun 2010","$25M"
"Advanced ICU Care","St. Louis, MO","https://www.secondmarket.com/company/advanced-icu-care","http://www.icumedicine.com/","Nov 2011","$8M"
"VisualShare","Salt Lake City, UT","https://www.secondmarket.com/company/visualshare","http://www.visualshare.com/","Jan 2010","Unknown"
"Rightware Oy","Espoo, Finland","https://www.secondmarket.com/company/rightware-oy","http://www.rightware.com/","Jan 2010","EUR 3M"
"GI Dynamics","Lexington, MA","https://www.secondmarket.com/company/gi-dynamics","http://www.gidynamics.com/","Jan 2010","Unknown"
"Qire","Liverpool, United Kingdom","https://www.secondmarket.com/company/qire","http://www.qire.co.uk","Jan 2010","Unknown"
"TheraSim","Durham, NC","https://www.secondmarket.com/company/therasim","http://www.therasim.com/","Jan 2010","$1.25M"
"MicroCHIPS","Bedford, MA","https://www.secondmarket.com/company/microchips","http://www.mchips.com/","Jan 2010","$16M"
"CultureMap","Houston, TX","https://www.secondmarket.com/company/culturemap","http://www.culturemap.com/","Jan 2010","Unknown"
"HengZhi","","https://www.secondmarket.com/company/hengzhi","http://www.hengzhi.cc","Jan 2010","$400K"
"Veriana Networks","Scottsdale, AZ","https://www.secondmarket.com/company/veriana-networks","http://www.veriana.com/","Jan 2010","$125K"
"ReClaims","Columbus, OH","https://www.secondmarket.com/company/reclaims","http://www.reclaimsinc.com/","Jan 2010","$50K"
"Hughes Telematics","Atlanta, GA","https://www.secondmarket.com/company/hughes-telematics","http://www.hughestelematics.com/","Jan 2010","$7.55M"
"Dynavax Technologies","Berkeley, CA","https://www.secondmarket.com/company/dynavax-technologies","http://www.dynavax.com/","Jan 2010","$20M"
"Telovations","Tampa, FL","https://www.secondmarket.com/company/telovations","http://www.telovations.com/","Apr 2006","$6.5M"
"Harvest Automation","Groton, MA","https://www.secondmarket.com/company/harvest-automation","http://www.harvestautomation.com/","Nov 2011","$7.8M"
"Kineta","Seattle, WA","https://www.secondmarket.com/company/kineta","http://www.kinetabio.com/","Jan 2010","$942K"
"CalAmp","Oxnard, CA","https://www.secondmarket.com/company/calamp","http://www.calamp.com/","Jan 2010","$3.08M"
"Jounce","Salt Lake City, UT","https://www.secondmarket.com/company/jounce","http://jounce.com","May 2010","$350K"
"Tranzeo Wireless Technologies","","https://www.secondmarket.com/company/tranzeo-wireless-technologies","http://www.tranzeo.com/","Apr 2010","$2.96M"
"We Are Cloud","Montpellier, France","https://www.secondmarket.com/company/we-are-cloud","http://bimeanalytics.com","Jul 2009","$1M"
"Primadesk","Novato, CA","https://www.secondmarket.com/company/primadesk","http://www.primadesk.com/","Feb 2011","Unknown"
"runtastic","Linz, Austria","https://www.secondmarket.com/company/runtastic","http://www.runtastic.com","Jan 2010","EUR 150K"
"LaTherm","Germany","https://www.secondmarket.com/company/latherm","http://www.latherm.de","Mar 2008","EUR 2.5M"
"Michelson Diagnostics","Orpington, Kent, United Kingdom","https://www.secondmarket.com/company/michelson-diagnostics","http://www.md-ltd.co.uk/","Jan 2012","GBP 1.9M"
"Renegade Games","Aldershort, United Kingdom","https://www.secondmarket.com/company/renegade-games","http://www.renegadegames.co.uk","Feb 2009","Unknown"
"Phase III Development","Calgary, Alberta,, Canada","https://www.secondmarket.com/company/phase-iii-development","http://phase3development.com","Jan 2010","$100M"
"Bandgap Engineering","Woburn, MA","https://www.secondmarket.com/company/bandgap-engineering","http://www.bandgap.com","Dec 2007","Unknown"
"Power Innovations","Lindon, UT","https://www.secondmarket.com/company/power-innovations","http://www.power-innovations.com","Jan 2008","$1.4M"
"RegaloCard","Doral, FL","https://www.secondmarket.com/company/regalocard","http://www.regalocard.com/","Jan 2010","$7M"
"Bio Architecture Lab","Berkeley, CA","https://www.secondmarket.com/company/bio-architecture-lab","http://www.ba-lab.com","Mar 2008","$1.5M"
"PANOSOL","","https://www.secondmarket.com/company/panosol","http://www.panosol.fr","Jan 2008","$1.5M"
"RVX","Bonneville, France","https://www.secondmarket.com/company/rvx","http://www.rvx.fr","Feb 2008","$2.28M"
"Allen Brothers","Chicago, IL","https://www.secondmarket.com/company/allen-brothers","http://www.allenbrothers.com","Jan 2010","$7.1M"
"Theravasc","Cleveland, OH","https://www.secondmarket.com/company/theravasc","http://www.theravasc.com","Sep 2010","$1.8M"
"Rock-It Cargo","Los Angeles, CA","https://www.secondmarket.com/company/rock-it-cargo","http://www.rockitcargo.com/","Jan 2010","Unknown"
"eSight","Ottawa ON, Canada","https://www.secondmarket.com/company/esight","http://www.esightcorp.com/","Jan 2010","$750K"
"SpeedTax","Laguna Hills, CA","https://www.secondmarket.com/company/speedtax","http://www.speedtax.com/","Jan 2010","Unknown"
"Hibernia Atlantic","Dublin, Ireland","https://www.secondmarket.com/company/hibernia-atlantic","http://www.hiberniaatlantic.com/","Jan 2010","$13M"
"TwoF","San Mateo, CA","https://www.secondmarket.com/company/twof","http://www.molecularstamping.com/","Feb 2010","$2.15M"
"Pepperweed Consulting","Sewickley, PA","https://www.secondmarket.com/company/pepperweed-consulting","http://www.pepperweed.com/","Jan 2010","$4.75M"
"CiRBA","Ontario, Canada","https://www.secondmarket.com/company/cirba","http://www.cirba.com/index.html","Jan 2008","$12M"
"DrivenBI","Pasadena, CA","https://www.secondmarket.com/company/drivenbi","http://www.drivenbi.com/drivenbi/","Jan 2010","$1.23M"
"Bumpr","Omaha, NE","https://www.secondmarket.com/company/bumpr","http://www.bumpr.net","Mar 2009","Unknown"
"AuditionBooth","Allendale, NJ","https://www.secondmarket.com/company/auditionbooth","http://topsecretauditionbooth.com/","Jan 2010","$80K"
"Navatek Alternative Energy Technologies","Honolulu, HI","https://www.secondmarket.com/company/navatek-alternative-energy-technologies","","Jan 2010","$1.02M"
"Precursor Energetics","Santa Clara, CA","https://www.secondmarket.com/company/precursor-energetics","http://www.precursorenergetics.com/","Jan 2010","$2M"
"Lagotek","Bellevue, WA","https://www.secondmarket.com/company/lagotek","http://www.lagotek.com/","Jan 2010","$5.06M"
"myPizza.com","","https://www.secondmarket.com/company/mypizzacom","http://www.mypizza.com","Jun 2009","$50K"
